,Reporter,Partner,Trade_Indicator,CountryPair,L3
3991,Sri Lanka,Lebanese Republic,0.0,C144C422,N03
3992,Sri Lanka,Lesotho,0.0,C144C426,N03
3993,Sri Lanka,Latvia,0.00030000000000000003,C144C428,N03
3994,Sri Lanka,Libya,0.0,C144C434,N03
3995,Sri Lanka,Lithuania,0.0,C144C440,N03
3996,Sri Lanka,Luxembourg,0.0,C144C442,N03
3997,Sri Lanka,"Macao, China",0.0,C144C446,N03
3998,Sri Lanka,Madagascar,0.0,C144C450,N03
3999,Sri Lanka,Malawi,0.0,C144C454,N03
4000,Sri Lanka,Malaysia,0.0203,C144C458,N03
4001,Sri Lanka,Maldives,0.9608,C144C462,N03
4002,Sri Lanka,Mali,0.0,C144C466,N03
4003,Sri Lanka,Malta,0.0,C144C470,N03
4004,Sri Lanka,Mauritania,0.0,C144C478,N03
4005,Sri Lanka,Mauritius,0.0,C144C480,N03
4006,Sri Lanka,Mexico,0.00039999999999999996,C144C484,N03
4007,Sri Lanka,Mongolia,0.0,C144C496,N03
4008,Sri Lanka,"Moldova, Republic of",0.0,C144C498,N03
4009,Sri Lanka,Morocco,0.0,C144C504,N03
4010,Sri Lanka,Mozambique,0.0,C144C508,N03
4011,Sri Lanka,Oman,0.0,C144C512,N03
4012,Sri Lanka,Namibia,0.0,C144C516,N03
4013,Sri Lanka,Nepal,0.0,C144C524,N03
4014,Sri Lanka,Netherlands,0.0051,C144C528,N03
4015,Sri Lanka,New Zealand,0.0,C144C554,N03
4016,Sri Lanka,Nicaragua,0.0,C144C558,N03
4017,Sri Lanka,Niger,0.0,C144C562,N03
4018,Sri Lanka,Nigeria,0.0,C144C566,N03
4019,Sri Lanka,Norway,0.0002,C144C578,N03
4020,Sri Lanka,Pakistan,0.17320000000000002,C144C586,N03
4021,Sri Lanka,Panama,0.0,C144C591,N03
4022,Sri Lanka,Paraguay,0.0,C144C600,N03
4023,Sri Lanka,Peru,0.0005,C144C604,N03
4024,Sri Lanka,Philippines,0.0115,C144C608,N03
4025,Sri Lanka,Poland,0.0006000000000000001,C144C616,N03
4026,Sri Lanka,Portugal,0.0034999999999999996,C144C620,N03
4027,Sri Lanka,Timor-Leste,0.0,C144C626,N03
4028,Sri Lanka,Qatar,0.0,C144C634,N03
4029,Sri Lanka,Romania,0.0,C144C642,N03
4030,Sri Lanka,Russian Federation,0.0071,C144C643,N03
4031,Sri Lanka,Rwanda,0.0,C144C646,N03
4032,Sri Lanka,Saint Kitts and Nevis,0.0,C144C659,N03
4033,Sri Lanka,Saint Lucia,0.0,C144C662,N03
4034,Sri Lanka,Saint Vincent and the Grenadines,0.0,C144C670,N03
4035,Sri Lanka,Sao Tom̩ and Principe,0.0,C144C678,N03
4036,Sri Lanka,"Saudi Arabia, Kingdom of",0.0,C144C682,N03
4037,Sri Lanka,Senegal,0.0,C144C686,N03
4038,Sri Lanka,Seychelles,0.0228,C144C690,N03
4039,Sri Lanka,Sierra Leone,0.0,C144C694,N03
4040,Sri Lanka,Singapore,0.0026999999999999997,C144C702,N03
4041,Sri Lanka,Slovak Republic,0.0,C144C703,N03
4042,Sri Lanka,Viet Nam,0.0047,C144C704,N03
4043,Sri Lanka,Slovenia,0.0,C144C705,N03
4044,Sri Lanka,South Africa,0.0,C144C710,N03
4045,Sri Lanka,Zimbabwe,0.0,C144C716,N03
4046,Sri Lanka,Spain,0.0041,C144C724,N03
4047,Sri Lanka,Sudan,0.0002,C144C736,N03
4048,Sri Lanka,Suriname,0.0,C144C740,N03
4049,Sri Lanka,Eswatini,0.15410000000000001,C144C748,N03
4050,Sri Lanka,Sweden,0.0045,C144C752,N03
4051,Sri Lanka,Switzerland,0.007500000000000001,C144C756,N03
4052,Sri Lanka,Tajikistan,0.0,C144C762,N03
4053,Sri Lanka,Thailand,0.0109,C144C764,N03
4054,Sri Lanka,Togo,0.0,C144C768,N03
4055,Sri Lanka,Tonga,0.0,C144C776,N03
4056,Sri Lanka,Trinidad and Tobago,0.0,C144C780,N03
4057,Sri Lanka,United Arab Emirates,0.0004,C144C784,N03
4058,Sri Lanka,Tunisia,0.0,C144C788,N03
4059,Sri Lanka,Turkey,0.0023,C144C792,N03
4060,Sri Lanka,Uganda,0.0,C144C800,N03
4061,Sri Lanka,Ukraine,0.00039999999999999996,C144C804,N03
4062,Sri Lanka,North Macedonia,0.0,C144C807,N03
4063,Sri Lanka,Egypt,0.0,C144C818,N03
4064,Sri Lanka,United Kingdom,0.0125,C144C826,N03
4065,Sri Lanka,Tanzania,0.0,C144C834,N03
4066,Sri Lanka,USA,0.0365,C144C840,N03
4067,Sri Lanka,Burkina Faso,0.0,C144C854,N03
4068,Sri Lanka,Uruguay,0.0001,C144C858,N03
4069,Sri Lanka,Uzbekistan,0.0,C144C860,N03
4070,Sri Lanka,Venezuela,0.0,C144C862,N03
4071,Sri Lanka,Samoa,0.0,C144C882,N03
4072,Sri Lanka,Yemen,0.0,C144C887,N03
4073,Sri Lanka,Serbia,0.0,C144C892,N03
4074,Sri Lanka,Montenegro,0.0,C144C893,N03
4075,Sri Lanka,Zambia,0.0,C144C894,N03
4076,Sri Lanka,European Union,0.22290000000000001,C144U918,N03
4077,Chile,Afghanistan,0.0,C152C004,N03
4078,Chile,Albania,0.0,C152C008,N03
4079,Chile,Algeria,0.0,C152C012,N03
4080,Chile,Angola,0.0,C152C024,N03
4081,Chile,Antigua and Barbuda,0.0,C152C028,N03
4082,Chile,Azerbaijan,0.0,C152C031,N03
4083,Chile,Argentina,0.07039999999999999,C152C032,N03
4084,Chile,Australia,0.0023,C152C036,N03
4085,Chile,Austria,0.0213,C152C040,N03
4086,Chile,Bahamas,0.0,C152C044,N03
4087,Chile,"Bahrain, Kingdom of",0.0,C152C048,N03
4088,Chile,Bangladesh,0.0,C152C050,N03
4089,Chile,Armenia,0.0,C152C051,N03
4090,Chile,Barbados,0.0,C152C052,N03
4091,Chile,Belgium,0.0282,C152C056,N03
4092,Chile,Bolivia,0.0296,C152C068,N03
4093,Chile,Bosnia & Herzegovina,0.0,C152C070,N03
4094,Chile,Botswana,0.0,C152C072,N03
4095,Chile,Brazil,0.059,C152C076,N03
4096,Chile,Belize,0.0,C152C084,N03
4097,Chile,Solomon Islands,0.0,C152C090,N03
4098,Chile,Brunei Darussalam,0.0,C152C096,N03
4099,Chile,Bulgaria,0.0026,C152C100,N03
4100,Chile,Myanmar,0.0,C152C104,N03
4101,Chile,Burundi,0.0,C152C108,N03
4102,Chile,Belarus,0.0,C152C112,N03
4103,Chile,Cambodia,0.0,C152C116,N03
4104,Chile,Cameroon,0.0,C152C120,N03
4105,Chile,Canada,0.025,C152C124,N03
4106,Chile,Cabo Verde,0.0,C152C132,N03
4107,Chile,Central African Republic,0.0,C152C140,N03
4108,Chile,Sri Lanka,0.0,C152C144,N03
4109,Chile,Chad,0.0,C152C148,N03
4110,Chile,China,0.17329999999999998,C152C156,N03
4111,Chile,"Taipei, Chinese",0.0017,C152C158,N03
4112,Chile,Colombia,0.0517,C152C170,N03
4113,Chile,Comoros,0.0,C152C174,N03
4114,Chile,Congo,0.0,C152C178,N03
4115,Chile,Congo (DRC),0.0,C152C180,N03
4116,Chile,Costa Rica,0.0017000000000000001,C152C188,N03
4117,Chile,Croatia,0.0023,C152C191,N03
4118,Chile,Cuba,0.0034,C152C192,N03
4119,Chile,Cyprus,0.0058,C152C196,N03
4120,Chile,Czech Republic,0.0014,C152C203,N03
4121,Chile,Benin,0.0,C152C204,N03
4122,Chile,Denmark,0.0231,C152C208,N03
4123,Chile,Dominican Republic,0.0151,C152C214,N03
4124,Chile,Ecuador,0.1026,C152C218,N03
4125,Chile,El Salvador,0.0,C152C222,N03
4126,Chile,Ethiopia,0.0,C152C231,N03
4127,Chile,Estonia,0.0,C152C233,N03
4128,Chile,Fiji,0.0,C152C242,N03
4129,Chile,Finland,0.0069,C152C246,N03
4130,Chile,France,0.0453,C152C250,N03
4131,Chile,Gabon,0.0,C152C266,N03
4132,Chile,Georgia,0.0008,C152C268,N03
4133,Chile,The Gambia,0.0,C152C270,N03
4134,Chile,Germany,0.1245,C152C276,N03
4135,Chile,Ghana,0.0,C152C288,N03
4136,Chile,Greece,0.0077,C152C300,N03
4137,Chile,Grenada,0.0,C152C308,N03
4138,Chile,Guatemala,0.0001,C152C320,N03
4139,Chile,Guinea,0.0,C152C324,N03
4140,Chile,Guyana,0.0,C152C328,N03
4141,Chile,Honduras,0.0,C152C340,N03
4142,Chile,"Hong Kong, China",0.0,C152C344,N03
4143,Chile,Hungary,0.0058,C152C348,N03
4144,Chile,Iceland,0.0,C152C352,N03
4145,Chile,India,0.0688,C152C356,N03
4146,Chile,Indonesia,0.0038,C152C360,N03
4147,Chile,Iran,0.0040999999999999995,C152C364,N03
4148,Chile,Ireland,0.041,C152C372,N03
4149,Chile,Israel,0.003,C152C376,N03
4150,Chile,Italy,0.0292,C152C380,N03
4151,Chile,C̫te d'Ivoire,0.0,C152C384,N03
4152,Chile,Jamaica,0.0,C152C388,N03
4153,Chile,Japan,0.0054,C152C392,N03
4154,Chile,Kazakhstan,0.0,C152C398,N03
4155,Chile,Jordan,0.0,C152C400,N03
4156,Chile,Kenya,0.0,C152C404,N03
4157,Chile,"Korea, Republic of",0.01,C152C410,N03
4158,Chile,"Kuwait, the State of",0.0,C152C414,N03
4159,Chile,Kyrgyz Republic,0.0,C152C417,N03
4160,Chile,Lao PDR,0.0,C152C418,N03
4161,Chile,Lebanese Republic,0.0,C152C422,N03
4162,Chile,Lesotho,0.0,C152C426,N03
4163,Chile,Latvia,0.0001,C152C428,N03
4164,Chile,Libya,0.0,C152C434,N03
4165,Chile,Lithuania,0.00030000000000000003,C152C440,N03
4166,Chile,Luxembourg,0.0,C152C442,N03
4167,Chile,"Macao, China",0.0043,C152C446,N03
4168,Chile,Madagascar,0.0,C152C450,N03
4169,Chile,Malawi,0.0,C152C454,N03
4170,Chile,Malaysia,0.0005,C152C458,N03
4171,Chile,Maldives,0.0,C152C462,N03
4172,Chile,Mali,0.0,C152C466,N03
4173,Chile,Malta,0.0026,C152C470,N03
4174,Chile,Mauritania,0.0,C152C478,N03
4175,Chile,Mauritius,0.0,C152C480,N03
4176,Chile,Mexico,0.0503,C152C484,N03
4177,Chile,Mongolia,0.0,C152C496,N03
4178,Chile,"Moldova, Republic of",0.0,C152C498,N03
4179,Chile,Morocco,0.001,C152C504,N03
4180,Chile,Mozambique,0.0,C152C508,N03
4181,Chile,Oman,0.0,C152C512,N03
4182,Chile,Namibia,0.0,C152C516,N03
4183,Chile,Nepal,0.0,C152C524,N03
4184,Chile,Netherlands,0.0197,C152C528,N03
4185,Chile,New Zealand,0.0058000000000000005,C152C554,N03
4186,Chile,Nicaragua,0.0,C152C558,N03
4187,Chile,Niger,0.0,C152C562,N03
4188,Chile,Nigeria,0.0,C152C566,N03
4189,Chile,Norway,0.0629,C152C578,N03
4190,Chile,Pakistan,0.0002,C152C586,N03
4191,Chile,Panama,0.0017000000000000001,C152C591,N03
4192,Chile,Paraguay,0.0708,C152C600,N03
4193,Chile,Peru,0.107,C152C604,N03
4194,Chile,Philippines,0.0045000000000000005,C152C608,N03
4195,Chile,Poland,0.004,C152C616,N03
4196,Chile,Portugal,0.003,C152C620,N03
4197,Chile,Timor-Leste,0.0,C152C626,N03
4198,Chile,Qatar,0.0,C152C634,N03
4199,Chile,Romania,0.0001,C152C642,N03
4200,Chile,Russian Federation,0.00030000000000000003,C152C643,N03
4201,Chile,Rwanda,0.0,C152C646,N03
4202,Chile,Saint Kitts and Nevis,0.0,C152C659,N03
4203,Chile,Saint Lucia,0.0,C152C662,N03
4204,Chile,Saint Vincent and the Grenadines,0.0,C152C670,N03
4205,Chile,Sao Tom̩ and Principe,0.0,C152C678,N03
4206,Chile,"Saudi Arabia, Kingdom of",0.0,C152C682,N03
4207,Chile,Senegal,0.0,C152C686,N03
4208,Chile,Seychelles,0.0,C152C690,N03
4209,Chile,Sierra Leone,0.0,C152C694,N03
4210,Chile,Singapore,0.0044,C152C702,N03
4211,Chile,Slovak Republic,0.0001,C152C703,N03
4212,Chile,Viet Nam,0.0,C152C704,N03
4213,Chile,Slovenia,0.0007,C152C705,N03
4214,Chile,South Africa,0.0,C152C710,N03
4215,Chile,Zimbabwe,0.0,C152C716,N03
4216,Chile,Spain,0.0286,C152C724,N03
4217,Chile,Sudan,0.0,C152C736,N03
4218,Chile,Suriname,0.0,C152C740,N03
4219,Chile,Eswatini,0.0,C152C748,N03
4220,Chile,Sweden,0.009300000000000001,C152C752,N03
4221,Chile,Switzerland,0.042,C152C756,N03
4222,Chile,Tajikistan,0.0,C152C762,N03
4223,Chile,Thailand,0.0055000000000000005,C152C764,N03
4224,Chile,Togo,0.0,C152C768,N03
4225,Chile,Tonga,0.0,C152C776,N03
4226,Chile,Trinidad and Tobago,0.0,C152C780,N03
4227,Chile,United Arab Emirates,0.00030000000000000003,C152C784,N03
4228,Chile,Tunisia,0.0,C152C788,N03
4229,Chile,Turkey,0.0031999999999999997,C152C792,N03
4230,Chile,Uganda,0.0,C152C800,N03
4231,Chile,Ukraine,0.0002,C152C804,N03
4232,Chile,North Macedonia,0.0,C152C807,N03
4233,Chile,Egypt,0.001,C152C818,N03
4234,Chile,United Kingdom,0.0274,C152C826,N03
4235,Chile,Tanzania,0.0,C152C834,N03
4236,Chile,USA,0.1664,C152C840,N03
4237,Chile,Burkina Faso,0.0,C152C854,N03
4238,Chile,Uruguay,0.0807,C152C858,N03
4239,Chile,Uzbekistan,0.0,C152C860,N03
4240,Chile,Venezuela,0.0007,C152C862,N03
4241,Chile,Samoa,0.0,C152C882,N03
4242,Chile,Yemen,0.0,C152C887,N03
4243,Chile,Serbia,0.0,C152C892,N03
4244,Chile,Montenegro,0.0,C152C893,N03
4245,Chile,Zambia,0.0,C152C894,N03
4246,Chile,European Union,0.3731,C152U918,N03
4247,China,Afghanistan,0.0,C156C004,N03
4248,China,Albania,0.0,C156C008,N03
4249,China,Algeria,0.0,C156C012,N03
4250,China,Angola,0.0,C156C024,N03
4251,China,Antigua and Barbuda,0.0,C156C028,N03
4252,China,Azerbaijan,0.0,C156C031,N03
4253,China,Argentina,0.032499999999999994,C156C032,N03
4254,China,Australia,0.25129999999999997,C156C036,N03
4255,China,Austria,0.033600000000000005,C156C040,N03
4256,China,Bahamas,0.0,C156C044,N03
4257,China,"Bahrain, Kingdom of",0.0,C156C048,N03
4258,China,Bangladesh,0.0049,C156C050,N03
4259,China,Armenia,0.0,C156C051,N03
4260,China,Barbados,0.0,C156C052,N03
4261,China,Belgium,0.044700000000000004,C156C056,N03
4262,China,Bolivia,0.0,C156C068,N03
4263,China,Bosnia & Herzegovina,0.0,C156C070,N03
4264,China,Botswana,0.0,C156C072,N03
4265,China,Brazil,0.026199999999999998,C156C076,N03
4266,China,Belize,0.0,C156C084,N03
4267,China,Solomon Islands,0.0,C156C090,N03
4268,China,Brunei Darussalam,0.0,C156C096,N03
4269,China,Bulgaria,0.004200000000000001,C156C100,N03
4270,China,Myanmar,0.0,C156C104,N03
4271,China,Burundi,0.0,C156C108,N03
4272,China,Belarus,0.0,C156C112,N03
4273,China,Cambodia,0.4395,C156C116,N03
4274,China,Cameroon,0.0,C156C120,N03
4275,China,Canada,0.0927,C156C124,N03
4276,China,Cabo Verde,0.0,C156C132,N03
4277,China,Central African Republic,0.0,C156C140,N03
4278,China,Sri Lanka,0.0,C156C144,N03
4279,China,Chad,0.0,C156C148,N03
4280,China,Chile,0.0,C156C152,N03
4281,China,"Taipei, Chinese",0.22,C156C158,N03
4282,China,Colombia,0.0,C156C170,N03
4283,China,Comoros,0.0,C156C174,N03
4284,China,Congo,0.0,C156C178,N03
4285,China,Congo (DRC),0.4352,C156C180,N03
4286,China,Costa Rica,0.0085,C156C188,N03
4287,China,Croatia,0.0004,C156C191,N03
4288,China,Cuba,0.0055,C156C192,N03
4289,China,Cyprus,0.0185,C156C196,N03
4290,China,Czech Republic,0.0038,C156C203,N03
4291,China,Benin,0.0,C156C204,N03
4292,China,Denmark,0.1258,C156C208,N03
4293,China,Dominican Republic,0.0659,C156C214,N03
4294,China,Ecuador,0.0,C156C218,N03
4295,China,El Salvador,0.0,C156C222,N03
4296,China,Ethiopia,0.0,C156C231,N03
4297,China,Estonia,0.0007,C156C233,N03
4298,China,Fiji,0.0,C156C242,N03
4299,China,Finland,0.11080000000000001,C156C246,N03
4300,China,France,0.12869999999999998,C156C250,N03
4301,China,Gabon,0.0,C156C266,N03
4302,China,Georgia,0.0,C156C268,N03
4303,China,The Gambia,0.0,C156C270,N03
4304,China,Germany,0.3295,C156C276,N03
4305,China,Ghana,0.0002,C156C288,N03
4306,China,Greece,0.071,C156C300,N03
4307,China,Grenada,0.0,C156C308,N03
4308,China,Guatemala,0.0,C156C320,N03
4309,China,Guinea,0.0,C156C324,N03
4310,China,Guyana,0.0,C156C328,N03
4311,China,Honduras,0.0,C156C340,N03
4312,China,"Hong Kong, China",0.4091,C156C344,N03
4313,China,Hungary,0.0252,C156C348,N03
4314,China,Iceland,0.0001,C156C352,N03
4315,China,India,0.0078,C156C356,N03
4316,China,Indonesia,0.018500000000000003,C156C360,N03
4317,China,Iran,0.0,C156C364,N03
4318,China,Ireland,0.1018,C156C372,N03
4319,China,Israel,0.011899999999999999,C156C376,N03
4320,China,Italy,0.1191,C156C380,N03
4321,China,C̫te d'Ivoire,0.0,C156C384,N03
4322,China,Jamaica,0.0,C156C388,N03
4323,China,Japan,0.1361,C156C392,N03
4324,China,Kazakhstan,0.0,C156C398,N03
4325,China,Jordan,0.0,C156C400,N03
4326,China,Kenya,0.0,C156C404,N03
4327,China,"Korea, Republic of",0.0217,C156C410,N03
4328,China,"Kuwait, the State of",0.0,C156C414,N03
4329,China,Kyrgyz Republic,0.0,C156C417,N03
4330,China,Lao PDR,0.0,C156C418,N03
4331,China,Lebanese Republic,0.0,C156C422,N03
4332,China,Lesotho,0.0,C156C426,N03
4333,China,Latvia,0.0001,C156C428,N03
4334,China,Libya,0.0,C156C434,N03
4335,China,Lithuania,0.0055000000000000005,C156C440,N03
4336,China,Luxembourg,0.0,C156C442,N03
4337,China,"Macao, China",0.0508,C156C446,N03
4338,China,Madagascar,0.2288,C156C450,N03
4339,China,Malawi,0.0,C156C454,N03
4340,China,Malaysia,0.0014,C156C458,N03
4341,China,Maldives,0.0,C156C462,N03
4342,China,Mali,0.0,C156C466,N03
4343,China,Malta,0.0005,C156C470,N03
4344,China,Mauritania,0.0,C156C478,N03
4345,China,Mauritius,0.0,C156C480,N03
4346,China,Mexico,0.0165,C156C484,N03
4347,China,Mongolia,0.0,C156C496,N03
4348,China,"Moldova, Republic of",0.0,C156C498,N03
4349,China,Morocco,0.0,C156C504,N03
4350,China,Mozambique,0.0,C156C508,N03
4351,China,Oman,0.0,C156C512,N03
4352,China,Namibia,0.0,C156C516,N03
4353,China,Nepal,0.0223,C156C524,N03
4354,China,Netherlands,0.025099999999999997,C156C528,N03
4355,China,New Zealand,0.0446,C156C554,N03
4356,China,Nicaragua,0.0,C156C558,N03
4357,China,Niger,0.0,C156C562,N03
4358,China,Nigeria,0.0,C156C566,N03
4359,China,Norway,0.0547,C156C578,N03
4360,China,Pakistan,0.0004,C156C586,N03
4361,China,Panama,0.0,C156C591,N03
4362,China,Paraguay,0.0,C156C600,N03
4363,China,Peru,0.0042,C156C604,N03
4364,China,Philippines,0.0002,C156C608,N03
4365,China,Poland,0.0223,C156C616,N03
4366,China,Portugal,0.0,C156C620,N03
4367,China,Timor-Leste,0.0,C156C626,N03
4368,China,Qatar,0.0,C156C634,N03
4369,China,Romania,0.0028,C156C642,N03
4370,China,Russian Federation,0.0009,C156C643,N03
4371,China,Rwanda,0.0,C156C646,N03
4372,China,Saint Kitts and Nevis,0.0,C156C659,N03
4373,China,Saint Lucia,0.0,C156C662,N03
4374,China,Saint Vincent and the Grenadines,0.0,C156C670,N03
4375,China,Sao Tom̩ and Principe,0.0,C156C678,N03
4376,China,"Saudi Arabia, Kingdom of",0.0,C156C682,N03
4377,China,Senegal,0.0,C156C686,N03
4378,China,Seychelles,0.0,C156C690,N03
4379,China,Sierra Leone,0.0,C156C694,N03
4380,China,Singapore,0.0172,C156C702,N03
4381,China,Slovak Republic,0.0007,C156C703,N03
4382,China,Viet Nam,0.0335,C156C704,N03
4383,China,Slovenia,0.0035,C156C705,N03
4384,China,South Africa,0.0364,C156C710,N03
4385,China,Zimbabwe,0.0,C156C716,N03
4386,China,Spain,0.044700000000000004,C156C724,N03
4387,China,Sudan,0.0,C156C736,N03
4388,China,Suriname,0.0,C156C740,N03
4389,China,Eswatini,0.0,C156C748,N03
4390,China,Sweden,0.2026,C156C752,N03
4391,China,Switzerland,0.0785,C156C756,N03
4392,China,Tajikistan,0.0,C156C762,N03
4393,China,Thailand,0.020800000000000003,C156C764,N03
4394,China,Togo,0.0,C156C768,N03
4395,China,Tonga,0.0,C156C776,N03
4396,China,Trinidad and Tobago,0.0072,C156C780,N03
4397,China,United Arab Emirates,0.0001,C156C784,N03
4398,China,Tunisia,0.0,C156C788,N03
4399,China,Turkey,0.0003,C156C792,N03
4400,China,Uganda,0.0,C156C800,N03
4401,China,Ukraine,0.0006,C156C804,N03
4402,China,North Macedonia,0.0,C156C807,N03
4403,China,Egypt,0.0034,C156C818,N03
4404,China,United Kingdom,0.095,C156C826,N03
4405,China,Tanzania,0.0,C156C834,N03
4406,China,USA,0.2249,C156C840,N03
4407,China,Burkina Faso,0.0,C156C854,N03
4408,China,Uruguay,0.0172,C156C858,N03
4409,China,Uzbekistan,0.0,C156C860,N03
4410,China,Venezuela,0.0,C156C862,N03
4411,China,Samoa,0.0,C156C882,N03
4412,China,Yemen,0.0015,C156C887,N03
4413,China,Serbia,0.0002,C156C892,N03
4414,China,Montenegro,0.0,C156C893,N03
4415,China,Zambia,0.0001,C156C894,N03
4416,China,European Union,0.7238,C156U918,N03
4417,"Taipei, Chinese",Afghanistan,0.0,C158C004,N03
4418,"Taipei, Chinese",Albania,0.0,C158C008,N03
4419,"Taipei, Chinese",Algeria,0.0,C158C012,N03
4420,"Taipei, Chinese",Angola,0.0,C158C024,N03
4421,"Taipei, Chinese",Antigua and Barbuda,0.0,C158C028,N03
4422,"Taipei, Chinese",Azerbaijan,0.0,C158C031,N03
4423,"Taipei, Chinese",Argentina,0.0006000000000000001,C158C032,N03
4424,"Taipei, Chinese",Australia,0.0133,C158C036,N03
4425,"Taipei, Chinese",Austria,0.0106,C158C040,N03
4426,"Taipei, Chinese",Bahamas,0.0,C158C044,N03
4427,"Taipei, Chinese","Bahrain, Kingdom of",0.0,C158C048,N03
4428,"Taipei, Chinese",Bangladesh,0.0001,C158C050,N03
4429,"Taipei, Chinese",Armenia,0.0,C158C051,N03
4430,"Taipei, Chinese",Barbados,0.0,C158C052,N03
4431,"Taipei, Chinese",Belgium,0.023,C158C056,N03
4432,"Taipei, Chinese",Bolivia,0.0,C158C068,N03
4433,"Taipei, Chinese",Bosnia & Herzegovina,0.0,C158C070,N03
4434,"Taipei, Chinese",Botswana,0.0,C158C072,N03
4435,"Taipei, Chinese",Brazil,0.0006000000000000001,C158C076,N03
4436,"Taipei, Chinese",Belize,0.0,C158C084,N03
4437,"Taipei, Chinese",Solomon Islands,0.0,C158C090,N03
4438,"Taipei, Chinese",Brunei Darussalam,0.0,C158C096,N03
4439,"Taipei, Chinese",Bulgaria,0.0084,C158C100,N03
4440,"Taipei, Chinese",Myanmar,0.0,C158C104,N03
4441,"Taipei, Chinese",Burundi,0.0,C158C108,N03
4442,"Taipei, Chinese",Belarus,0.0,C158C112,N03
4443,"Taipei, Chinese",Cambodia,0.0007,C158C116,N03
4444,"Taipei, Chinese",Cameroon,0.0,C158C120,N03
4445,"Taipei, Chinese",Canada,0.030600000000000002,C158C124,N03
4446,"Taipei, Chinese",Cabo Verde,0.0,C158C132,N03
4447,"Taipei, Chinese",Central African Republic,0.0,C158C140,N03
4448,"Taipei, Chinese",Sri Lanka,0.0,C158C144,N03
4449,"Taipei, Chinese",Chad,0.0,C158C148,N03
4450,"Taipei, Chinese",Chile,0.0,C158C152,N03
4451,"Taipei, Chinese",China,0.0322,C158C156,N03
4452,"Taipei, Chinese",Colombia,0.0,C158C170,N03
4453,"Taipei, Chinese",Comoros,0.0,C158C174,N03
4454,"Taipei, Chinese",Congo,0.0,C158C178,N03
4455,"Taipei, Chinese",Congo (DRC),0.0,C158C180,N03
4456,"Taipei, Chinese",Costa Rica,0.0001,C158C188,N03
4457,"Taipei, Chinese",Croatia,0.0,C158C191,N03
4458,"Taipei, Chinese",Cuba,0.0,C158C192,N03
4459,"Taipei, Chinese",Cyprus,0.0031999999999999997,C158C196,N03
4460,"Taipei, Chinese",Czech Republic,0.0014,C158C203,N03
4461,"Taipei, Chinese",Benin,0.0,C158C204,N03
4462,"Taipei, Chinese",Denmark,0.0155,C158C208,N03
4463,"Taipei, Chinese",Dominican Republic,0.011200000000000002,C158C214,N03
4464,"Taipei, Chinese",Ecuador,0.0,C158C218,N03
4465,"Taipei, Chinese",El Salvador,0.0,C158C222,N03
4466,"Taipei, Chinese",Ethiopia,0.0,C158C231,N03
4467,"Taipei, Chinese",Estonia,0.0005,C158C233,N03
4468,"Taipei, Chinese",Fiji,0.0,C158C242,N03
4469,"Taipei, Chinese",Finland,0.007599999999999999,C158C246,N03
4470,"Taipei, Chinese",France,0.0851,C158C250,N03
4471,"Taipei, Chinese",Gabon,0.0,C158C266,N03
4472,"Taipei, Chinese",Georgia,0.0,C158C268,N03
4473,"Taipei, Chinese",The Gambia,0.0,C158C270,N03
4474,"Taipei, Chinese",Germany,0.2059,C158C276,N03
4475,"Taipei, Chinese",Ghana,0.0,C158C288,N03
4476,"Taipei, Chinese",Greece,0.0089,C158C300,N03
4477,"Taipei, Chinese",Grenada,0.0,C158C308,N03
4478,"Taipei, Chinese",Guatemala,0.0,C158C320,N03
4479,"Taipei, Chinese",Guinea,0.0,C158C324,N03
4480,"Taipei, Chinese",Guyana,0.0,C158C328,N03
4481,"Taipei, Chinese",Honduras,0.0,C158C340,N03
4482,"Taipei, Chinese","Hong Kong, China",0.0,C158C344,N03
4483,"Taipei, Chinese",Hungary,0.0014,C158C348,N03
4484,"Taipei, Chinese",Iceland,0.0,C158C352,N03
4485,"Taipei, Chinese",India,0.0104,C158C356,N03
4486,"Taipei, Chinese",Indonesia,0.0037,C158C360,N03
4487,"Taipei, Chinese",Iran,0.0166,C158C364,N03
4488,"Taipei, Chinese",Ireland,0.115,C158C372,N03
4489,"Taipei, Chinese",Israel,0.0021,C158C376,N03
4490,"Taipei, Chinese",Italy,0.0557,C158C380,N03
4491,"Taipei, Chinese",C̫te d'Ivoire,0.0,C158C384,N03
4492,"Taipei, Chinese",Jamaica,0.0,C158C388,N03
4493,"Taipei, Chinese",Japan,0.0872,C158C392,N03
4494,"Taipei, Chinese",Kazakhstan,0.0,C158C398,N03
4495,"Taipei, Chinese",Jordan,0.0001,C158C400,N03
4496,"Taipei, Chinese",Kenya,0.0,C158C404,N03
4497,"Taipei, Chinese","Korea, Republic of",0.0103,C158C410,N03
4498,"Taipei, Chinese","Kuwait, the State of",0.0,C158C414,N03
4499,"Taipei, Chinese",Kyrgyz Republic,0.0,C158C417,N03
4500,"Taipei, Chinese",Lao PDR,0.0,C158C418,N03
4501,"Taipei, Chinese",Lebanese Republic,0.0,C158C422,N03
4502,"Taipei, Chinese",Lesotho,0.0,C158C426,N03
4503,"Taipei, Chinese",Latvia,0.0,C158C428,N03
4504,"Taipei, Chinese",Libya,0.0,C158C434,N03
4505,"Taipei, Chinese",Lithuania,0.0001,C158C440,N03
